transaction_id,is_anomaly,anomaly_type,is_fraud
TX_2025_00000122,False,None,False
TX_2025_00000123,False,None,False
TX_2025_00000124,False,None,False
TX_2025_00000125,False,None,False
TX_2025_00000126,False,None,False
TX_2025_00000127,False,None,False
TX_2025_00000128,False,None,False
TX_2025_00000129,False,None,False
TX_2025_00000130,False,None,False
TX_2025_00000131,False,None,False
TX_2025_00000132,False,None,False
TX_2025_00000133,False,None,False
TX_2025_00000134,False,None,False
TX_2025_00000135,False,None,False
TX_2025_00000136,False,None,False
TX_2025_00000137,False,None,False
TX_2025_00000138,False,None,False
TX_2025_00000139,False,None,False
TX_2025_00000140,False,None,False
TX_2025_00000141,False,None,False
TX_2025_00000142,False,None,False
TX_2025_00000143,False,None,False
TX_2025_00000144,False,None,False
TX_2025_00000145,False,None,False
TX_2025_00000146,False,None,False
TX_2025_00000147,False,None,False
TX_2025_00000148,False,None,False
TX_2025_00000149,False,None,False
TX_2025_00000150,False,None,False
TX_2025_00000151,False,None,False
TX_2025_00000152,False,None,False
TX_2025_00000153,False,None,False
TX_2025_00000154,False,None,False
TX_2025_00000155,False,None,False
TX_2025_00000156,False,None,False
TX_2025_00000157,False,None,False
TX_2025_00000158,False,None,False
TX_2025_00000159,False,None,False
TX_2025_00000160,False,None,False
TX_2025_00000161,False,None,False
TX_2025_00000162,False,None,False
TX_2025_00000163,False,None,False
TX_2025_00000164,False,None,False
TX_2025_00000165,False,None,False
TX_2025_00000166,False,None,False
TX_2025_00000167,False,None,False
TX_2025_00000168,False,None,False
TX_2025_00000169,False,None,False
TX_2025_00000170,False,None,False
TX_2025_00000171,False,None,False
TX_2025_00000172,False,None,False
TX_2025_00000173,False,None,False
TX_2025_00000174,False,None,False
TX_2025_00000175,False,None,False
TX_2025_00000176,False,None,False
TX_2025_00000177,False,None,False
TX_2025_00000178,False,None,False
TX_2025_00000179,False,None,False
TX_2025_00000180,False,None,False
TX_2025_00000181,False,None,False
TX_2025_00000182,False,None,False
TX_2025_00000183,False,None,False
TX_2025_00000184,False,None,False
TX_2025_00000185,False,None,False
TX_2025_00000186,False,None,False
TX_2025_00000187,False,None,False
TX_2025_00000188,False,None,False
TX_2025_00000189,False,None,False
TX_2025_00000190,False,None,False
TX_2025_00000191,False,None,False
TX_2025_00000192,False,None,False
TX_2025_00000193,False,None,False
TX_2025_00000194,False,None,False
TX_2025_00000195,False,None,False
TX_2025_00000196,False,None,False
TX_2025_00000197,False,None,False
TX_2025_00000198,False,None,False
TX_2025_00000199,False,None,False
TX_2025_00000200,False,None,False
TX_2025_00000201,False,None,False
TX_2025_00000202,False,None,False
TX_2025_00000203,False,None,False
TX_2025_00000204,False,None,False
TX_2025_00000205,False,None,False
TX_2025_00000206,False,None,False
TX_2025_00000207,False,None,False
TX_2025_00000208,False,None,False
TX_2025_00000209,False,None,False
TX_2025_00000210,False,None,False
TX_2025_00000211,False,None,False
TX_2025_00000212,False,None,False
TX_2025_00000213,False,None,False
TX_2025_00000214,False,None,False
TX_2025_00000215,False,None,False
TX_2025_00000216,False,None,False
TX_2025_00000217,False,None,False
TX_2025_00000218,False,None,False
TX_2025_00000219,False,None,False
TX_2025_00000220,False,None,False
TX_2025_00000221,False,None,False
TX_2025_00000222,False,None,False
TX_2025_00000223,False,None,False
TX_2025_00000224,False,None,False
TX_2025_00000225,False,None,False
TX_2025_00000226,False,None,False
TX_2025_00000227,False,None,False
TX_2025_00000228,False,None,False
TX_2025_00000229,False,None,False
TX_2025_00000230,False,None,False
TX_2025_00000231,False,None,False
TX_2025_00000232,False,None,False
TX_2025_00000233,False,None,False
TX_2025_00000234,False,None,False
TX_2025_00000235,False,None,False
TX_2025_00000236,False,None,False
TX_2025_00000237,False,None,False
TX_2025_00000238,False,None,False
TX_2025_00000239,False,None,False
TX_2025_00000240,False,None,False
TX_2025_00000241,False,None,False
TX_2025_00000242,False,None,False
TX_2025_00000243,False,None,False
TX_2025_00000244,False,None,False
TX_2025_00000245,False,None,False
TX_2025_00000246,False,None,False
TX_2025_00000247,False,None,False
TX_2025_00000248,False,None,False
TX_2025_00000249,False,None,False
TX_2025_00000250,False,None,False
TX_2025_00000251,False,None,False
TX_2025_00000252,False,None,False
TX_2025_00000253,False,None,False
TX_2025_00000254,False,None,False
TX_2025_00000255,False,None,False
TX_2025_00000256,False,None,False
TX_2025_00000257,False,None,False
TX_2025_00000258,False,None,False
TX_2025_00000259,False,None,False
TX_2025_00000260,False,None,False
TX_2025_00000261,False,None,False
TX_2025_00000262,False,None,False
TX_2025_00000263,False,None,False
TX_2025_00000264,False,None,False
TX_2025_00000265,False,None,False
TX_2025_00000266,False,None,False
TX_2025_00000267,False,None,False
TX_2025_00000268,False,None,False
TX_2025_00000269,False,None,False
TX_2025_00000270,False,None,False
TX_2025_00000271,False,None,False
TX_2025_00000272,False,None,False
TX_2025_00000273,False,None,False
TX_2025_00000274,False,None,False
TX_2025_00000275,False,None,False
TX_2025_00000276,False,None,False
TX_2025_00000277,False,None,False
TX_2025_00000278,False,None,False
TX_2025_00000279,False,None,False
TX_2025_00000280,False,None,False
TX_2025_00000281,False,None,False
TX_2025_00000282,False,None,False
TX_2025_00000283,False,None,False
TX_2025_00000284,False,None,False
TX_2025_00000285,True,HIGH_AMOUNT,False
TX_2025_00000286,False,None,False
TX_2025_00000287,False,None,False
TX_2025_00000288,False,None,False
TX_2025_00000289,False,None,False
TX_2025_00000290,False,None,False
TX_2025_00000291,False,None,False
TX_2025_00000292,False,None,False
TX_2025_00000293,False,None,False
TX_2025_00000294,False,None,False
TX_2025_00000295,False,None,False
TX_2025_00000296,False,None,False
TX_2025_00000297,False,None,False
TX_2025_00000298,False,None,False
TX_2025_00000299,False,None,False
TX_2025_00000300,False,None,False
TX_2025_00000301,False,None,False
TX_2025_00000302,False,None,False
TX_2025_00000303,False,None,False
TX_2025_00000304,False,None,False
TX_2025_00000305,False,None,False
TX_2025_00000306,False,None,False
TX_2025_00000307,False,None,False
TX_2025_00000308,False,None,False
TX_2025_00000309,False,None,False
TX_2025_00000310,False,None,False
TX_2025_00000311,False,None,False
TX_2025_00000312,False,None,False
TX_2025_00000313,False,None,False
TX_2025_00000314,False,None,False
TX_2025_00000315,False,None,False
TX_2025_00000316,False,None,False
TX_2025_00000317,False,None,False
TX_2025_00000318,False,None,False
TX_2025_00000319,False,None,False
TX_2025_00000320,False,None,False
TX_2025_00000321,False,None,False
TX_2025_00000322,False,None,False
TX_2025_00000323,False,None,False
TX_2025_00000324,False,None,False
TX_2025_00000325,False,None,False
TX_2025_00000326,False,None,False
TX_2025_00000327,False,None,False
TX_2025_00000328,False,None,False
TX_2025_00000329,False,None,False
TX_2025_00000330,False,None,False
TX_2025_00000331,False,None,False
TX_2025_00000332,False,None,False
TX_2025_00000333,False,None,False
TX_2025_00000334,False,None,False
TX_2025_00000335,False,None,False
TX_2025_00000336,False,None,False
TX_2025_00000337,False,None,False
TX_2025_00000338,False,None,False
TX_2025_00000339,False,None,False
TX_2025_00000340,False,None,False
TX_2025_00000341,False,None,False
TX_2025_00000342,False,None,False
TX_2025_00000343,False,None,False
TX_2025_00000344,False,None,False
TX_2025_00000345,False,None,False
TX_2025_00000346,False,None,False
TX_2025_00000347,False,None,False
TX_2025_00000348,False,None,False
TX_2025_00000349,False,None,False
TX_2025_00000350,False,None,False
TX_2025_00000351,False,None,False
TX_2025_00000352,False,None,False
TX_2025_00000353,False,None,False
TX_2025_00000354,False,None,False
TX_2025_00000355,False,None,False
TX_2025_00000356,False,None,False
TX_2025_00000357,False,None,False
TX_2025_00000358,False,None,False
TX_2025_00000359,False,None,False
TX_2025_00000360,False,None,False
TX_2025_00000361,False,None,False
TX_2025_00000362,False,None,False
TX_2025_00000363,False,None,False
TX_2025_00000364,False,None,False
TX_2025_00000365,False,None,False
TX_2025_00000366,False,None,False
TX_2025_00000367,False,None,False
TX_2025_00000368,False,None,False
TX_2025_00000369,False,None,False
TX_2025_00000370,False,None,False
TX_2025_00000371,False,None,False
TX_2025_00000372,False,None,False
TX_2025_00000373,False,None,False
TX_2025_00000374,False,None,False
TX_2025_00000375,True,UNUSUAL_NIGHT,True
TX_2025_00000376,False,None,False
TX_2025_00000377,False,None,False
TX_2025_00000378,False,None,False
TX_2025_00000379,False,None,False
TX_2025_00000380,False,None,False
TX_2025_00000381,False,None,False
TX_2025_00000382,False,None,False
TX_2025_00000383,False,None,False
TX_2025_00000384,False,None,False
TX_2025_00000385,False,None,False
TX_2025_00000386,False,None,False
TX_2025_00000387,False,None,False
TX_2025_00000388,False,None,False
TX_2025_00000389,False,None,False
TX_2025_00000390,False,None,False
TX_2025_00000391,False,None,False
TX_2025_00000392,False,None,False
TX_2025_00000393,False,None,False
TX_2025_00000394,False,None,False
TX_2025_00000395,False,None,False
TX_2025_00000396,False,None,False
TX_2025_00000397,False,None,False
TX_2025_00000398,False,None,False
TX_2025_00000399,False,None,False
TX_2025_00000400,False,None,False
TX_2025_00000401,False,None,False
TX_2025_00000402,False,None,False
TX_2025_00000403,False,None,False
TX_2025_00000404,False,None,False
TX_2025_00000405,False,None,False
TX_2025_00000406,False,None,False
TX_2025_00000407,False,None,False
TX_2025_00000408,False,None,False
TX_2025_00000409,False,None,False
TX_2025_00000410,False,None,False
TX_2025_00000411,False,None,False
TX_2025_00000412,False,None,False
TX_2025_00000413,False,None,False
TX_2025_00000414,False,None,False
TX_2025_00000415,False,None,False
TX_2025_00000416,False,None,False
TX_2025_00000417,False,None,False
TX_2025_00000418,False,None,False
TX_2025_00000419,False,None,False
TX_2025_00000420,False,None,False
TX_2025_00000421,False,None,False
TX_2025_00000422,False,None,False
TX_2025_00000423,False,None,False
TX_2025_00000424,False,None,False
TX_2025_00000425,False,None,False
TX_2025_00000426,False,None,False
TX_2025_00000427,False,None,False
TX_2025_00000428,False,None,False
TX_2025_00000429,False,None,False
TX_2025_00000430,False,None,False
TX_2025_00000431,False,None,False
TX_2025_00000432,False,None,False
TX_2025_00000433,False,None,False
TX_2025_00000434,False,None,False
TX_2025_00000435,False,None,False
TX_2025_00000436,False,None,False
TX_2025_00000437,False,None,False
TX_2025_00000438,False,None,False
TX_2025_00000439,False,None,False
TX_2025_00000440,False,None,False
TX_2025_00000441,False,None,False
TX_2025_00000442,False,None,False
TX_2025_00000443,False,None,False
TX_2025_00000444,False,None,False
TX_2025_00000445,False,None,False
TX_2025_00000446,False,None,False
TX_2025_00000447,False,None,False
TX_2025_00000448,False,None,False
TX_2025_00000449,False,None,False
TX_2025_00000450,False,None,False
TX_2025_00000451,False,None,False
TX_2025_00000452,False,None,False
TX_2025_00000453,False,None,False
TX_2025_00000454,False,None,False
TX_2025_00000455,False,None,False
TX_2025_00000456,False,None,False
TX_2025_00000457,False,None,False
TX_2025_00000458,False,None,False
TX_2025_00000459,False,None,False
TX_2025_00000460,False,None,False
TX_2025_00000461,False,None,False
TX_2025_00000462,False,None,False
TX_2025_00000463,False,None,False
TX_2025_00000464,False,None,False
TX_2025_00000465,False,None,False
TX_2025_00000466,False,None,False
TX_2025_00000467,False,None,False
TX_2025_00000468,False,None,False
TX_2025_00000469,False,None,False
TX_2025_00000470,False,None,False
TX_2025_00000471,False,None,False
TX_2025_00000472,False,None,False
TX_2025_00000473,False,None,False
TX_2025_00000474,False,None,False
TX_2025_00000475,False,None,False
TX_2025_00000476,False,None,False
TX_2025_00000477,False,None,False
TX_2025_00000478,False,None,False
TX_2025_00000479,False,None,False
TX_2025_00000480,False,None,False
TX_2025_00000481,False,None,False
TX_2025_00000482,False,None,False
TX_2025_00000483,False,None,False
TX_2025_00000484,False,None,False
TX_2025_00000485,False,None,False
TX_2025_00000486,False,None,False
TX_2025_00000487,False,None,False
TX_2025_00000488,False,None,False
TX_2025_00000489,False,None,False
TX_2025_00000490,False,None,False
TX_2025_00000491,False,None,False
TX_2025_00000492,False,None,False
TX_2025_00000493,False,None,False
TX_2025_00000494,False,None,False
TX_2025_00000495,False,None,False
TX_2025_00000496,False,None,False
TX_2025_00000497,False,None,False
TX_2025_00000498,False,None,False
TX_2025_00000499,False,None,False
TX_2025_00000500,False,None,False
TX_2025_00000501,False,None,False
TX_2025_00000502,False,None,False
TX_2025_00000503,False,None,False
TX_2025_00000504,True,UNUSUAL_NIGHT,True
TX_2025_00000505,False,None,False
TX_2025_00000506,False,None,False
TX_2025_00000507,False,None,False
TX_2025_00000508,False,None,False
TX_2025_00000509,False,None,False
TX_2025_00000510,False,None,False
TX_2025_00000511,True,UNUSUAL_NIGHT,False
TX_2025_00000512,False,None,False
TX_2025_00000513,False,None,False
TX_2025_00000514,False,None,False
TX_2025_00000515,False,None,False
TX_2025_00000516,False,None,False
TX_2025_00000517,False,None,False
TX_2025_00000518,False,None,False
TX_2025_00000519,False,None,False
TX_2025_00000520,False,None,False
TX_2025_00000521,False,None,False
TX_2025_00000522,False,None,False
TX_2025_00000523,False,None,False
TX_2025_00000524,False,None,False
TX_2025_00000525,False,None,False
TX_2025_00000526,False,None,False
TX_2025_00000527,False,None,False
TX_2025_00000528,True,NEW_DEVICE_BURST,False
TX_2025_00000529,False,None,False
TX_2025_00000530,False,None,False
TX_2025_00000531,False,None,False
TX_2025_00000532,False,None,False
TX_2025_00000533,False,None,False
TX_2025_00000534,False,None,False
TX_2025_00000535,False,None,False
TX_2025_00000536,False,None,False
TX_2025_00000537,False,None,False
TX_2025_00000538,False,None,False
TX_2025_00000539,False,None,False
TX_2025_00000540,False,None,False
TX_2025_00000541,False,None,False
TX_2025_00000542,False,None,False
TX_2025_00000543,False,None,False
TX_2025_00000544,False,None,False
TX_2025_00000545,False,None,False
TX_2025_00000546,False,None,False
TX_2025_00000547,False,None,False
TX_2025_00000548,False,None,False
TX_2025_00000549,False,None,False
TX_2025_00000550,False,None,False
TX_2025_00000551,False,None,False
TX_2025_00000552,False,None,False
TX_2025_00000553,False,None,False
TX_2025_00000554,False,None,False
TX_2025_00000555,False,None,False
TX_2025_00000556,False,None,False
TX_2025_00000557,False,None,False
TX_2025_00000558,False,None,False
TX_2025_00000559,False,None,False
TX_2025_00000560,False,None,False
TX_2025_00000561,False,None,False
TX_2025_00000562,False,None,False
TX_2025_00000563,False,None,False
TX_2025_00000564,False,None,False
TX_2025_00000565,False,None,False
TX_2025_00000566,False,None,False
TX_2025_00000567,False,None,False
TX_2025_00000568,False,None,False
TX_2025_00000569,False,None,False
TX_2025_00000570,False,None,False
TX_2025_00000571,False,None,False
TX_2025_00000572,False,None,False
TX_2025_00000573,False,None,False
TX_2025_00000574,False,None,False
TX_2025_00000575,False,None,False
TX_2025_00000576,False,None,False
TX_2025_00000577,False,None,False
TX_2025_00000578,False,None,False
TX_2025_00000579,False,None,False
TX_2025_00000580,False,None,False
TX_2025_00000581,False,None,False
TX_2025_00000582,False,None,False
TX_2025_00000583,False,None,False
TX_2025_00000584,False,None,False
TX_2025_00000585,False,None,False
TX_2025_00000586,False,None,False
TX_2025_00000587,False,None,False
TX_2025_00000588,False,None,False
TX_2025_00000589,False,None,False
TX_2025_00000590,False,None,False
TX_2025_00000591,False,None,False
TX_2025_00000592,False,None,False
TX_2025_00000593,False,None,False
TX_2025_00000594,False,None,False
TX_2025_00000595,False,None,False
TX_2025_00000596,False,None,False
TX_2025_00000597,False,None,False
TX_2025_00000598,False,None,False
TX_2025_00000599,False,None,False
TX_2025_00000600,False,None,False
TX_2025_00000601,False,None,False
TX_2025_00000602,False,None,False
TX_2025_00000603,False,None,False
TX_2025_00000604,False,None,False
TX_2025_00000605,False,None,False
TX_2025_00000606,False,None,False
TX_2025_00000607,False,None,False
TX_2025_00000608,False,None,False
TX_2025_00000609,False,None,False
TX_2025_00000610,False,None,False
TX_2025_00000611,False,None,False
TX_2025_00000612,False,None,False
TX_2025_00000613,False,None,False
TX_2025_00000614,False,None,False
TX_2025_00000615,False,None,False
TX_2025_00000616,False,None,False
TX_2025_00000617,False,None,False
TX_2025_00000618,False,None,False
TX_2025_00000619,False,None,False
TX_2025_00000620,False,None,False
TX_2025_00000621,False,None,False
TX_2025_00000622,False,None,False
TX_2025_00000623,False,None,False
TX_2025_00000624,False,None,False
TX_2025_00000625,False,None,False
TX_2025_00000626,False,None,False
TX_2025_00000627,False,None,False
TX_2025_00000628,False,None,False
TX_2025_00000629,False,None,False
TX_2025_00000630,False,None,False
TX_2025_00000631,False,None,False
TX_2025_00000632,False,None,False
TX_2025_00000633,False,None,False
TX_2025_00000634,False,None,False
TX_2025_00000635,False,None,False
TX_2025_00000636,False,None,False
TX_2025_00000637,False,None,False
TX_2025_00000638,False,None,False
TX_2025_00000639,False,None,False
TX_2025_00000640,False,None,False
TX_2025_00000641,False,None,False
TX_2025_00000642,False,None,False
TX_2025_00000643,False,None,False
TX_2025_00000644,False,None,False
TX_2025_00000645,False,None,False
TX_2025_00000646,False,None,False
TX_2025_00000647,False,None,False
TX_2025_00000648,False,None,False
TX_2025_00000649,False,None,False
TX_2025_00000650,False,None,False
TX_2025_00000651,False,None,False
TX_2025_00000652,False,None,False
TX_2025_00000653,False,None,False
TX_2025_00000654,False,None,False
TX_2025_00000655,False,None,False
TX_2025_00000656,False,None,False
TX_2025_00000657,False,None,False
TX_2025_00000658,False,None,False
TX_2025_00000659,False,None,False
TX_2025_00000660,False,None,False
TX_2025_00000661,False,None,False
TX_2025_00000662,False,None,False
TX_2025_00000663,False,None,False
TX_2025_00000664,False,None,False
TX_2025_00000665,False,None,False
TX_2025_00000666,False,None,False
TX_2025_00000667,False,None,False
TX_2025_00000668,False,None,False
TX_2025_00000669,False,None,False
TX_2025_00000670,False,None,False
TX_2025_00000671,False,None,False
TX_2025_00000672,False,None,False
TX_2025_00000673,False,None,False
TX_2025_00000674,False,None,False
TX_2025_00000675,False,None,False
TX_2025_00000676,False,None,False
TX_2025_00000677,False,None,False
TX_2025_00000678,False,None,False
TX_2025_00000679,False,None,False
TX_2025_00000680,False,None,False
TX_2025_00000681,False,None,False
TX_2025_00000682,False,None,False
TX_2025_00000683,False,None,False
TX_2025_00000684,False,None,False
TX_2025_00000685,False,None,False
TX_2025_00000686,False,None,False
TX_2025_00000687,False,None,False
TX_2025_00000688,False,None,False
TX_2025_00000689,False,None,False
TX_2025_00000690,False,None,False
TX_2025_00000691,False,None,False
TX_2025_00000692,False,None,False
TX_2025_00000693,False,None,False
TX_2025_00000694,False,None,False
TX_2025_00000695,False,None,False
TX_2025_00000696,False,None,False
TX_2025_00000697,False,None,False
TX_2025_00000698,False,None,False
TX_2025_00000699,False,None,False
TX_2025_00000700,False,None,False
TX_2025_00000701,False,None,False
TX_2025_00000702,False,None,False
TX_2025_00000703,False,None,False
TX_2025_00000704,False,None,False
TX_2025_00000705,False,None,False
TX_2025_00000706,False,None,False
TX_2025_00000707,False,None,False
TX_2025_00000708,False,None,False
TX_2025_00000709,False,None,False
TX_2025_00000710,False,None,False
TX_2025_00000711,False,None,False
TX_2025_00000712,False,None,False
TX_2025_00000713,False,None,False
TX_2025_00000714,False,None,False
TX_2025_00000715,False,None,False
TX_2025_00000716,False,None,False
TX_2025_00000717,False,None,False
TX_2025_00000718,False,None,False
TX_2025_00000719,False,None,False
TX_2025_00000720,False,None,False
TX_2025_00000721,False,None,False
TX_2025_00000722,False,None,False
TX_2025_00000723,False,None,False
TX_2025_00000724,False,None,False
TX_2025_00000725,False,None,False
TX_2025_00000726,False,None,False
TX_2025_00000727,False,None,False
TX_2025_00000728,False,None,False
TX_2025_00000729,False,None,False
TX_2025_00000730,False,None,False
TX_2025_00000731,False,None,False
TX_2025_00000732,False,None,False
TX_2025_00000733,False,None,False
TX_2025_00000734,False,None,False
TX_2025_00000735,False,None,False
TX_2025_00000736,False,None,False
TX_2025_00000737,False,None,False
TX_2025_00000738,False,None,False
TX_2025_00000739,False,None,False
TX_2025_00000740,False,None,False
TX_2025_00000741,False,None,False
TX_2025_00000742,False,None,False
TX_2025_00000743,False,None,False
TX_2025_00000744,False,None,False
TX_2025_00000745,False,None,False
TX_2025_00000746,False,None,False
TX_2025_00000747,False,None,False
TX_2025_00000748,False,None,False
TX_2025_00000749,False,None,False
TX_2025_00000750,False,None,False
TX_2025_00000751,False,None,False
TX_2025_00000752,False,None,False
TX_2025_00000753,False,None,False
TX_2025_00000754,False,None,False
TX_2025_00000755,False,None,False
TX_2025_00000756,False,None,False
TX_2025_00000757,False,None,False
TX_2025_00000758,False,None,False
TX_2025_00000759,False,None,False
TX_2025_00000760,False,None,False
TX_2025_00000761,False,None,False
TX_2025_00000762,False,None,False
TX_2025_00000763,False,None,False
TX_2025_00000764,False,None,False
TX_2025_00000765,False,None,False
TX_2025_00000766,False,None,False
TX_2025_00000767,False,None,False
TX_2025_00000768,False,None,False
TX_2025_00000769,True,HIGH_AMOUNT,False
TX_2025_00000770,False,None,False
TX_2025_00000771,False,None,False
TX_2025_00000772,False,None,False
TX_2025_00000773,False,None,False
TX_2025_00000774,False,None,False
TX_2025_00000775,False,None,False
TX_2025_00000776,False,None,False
TX_2025_00000777,False,None,False
TX_2025_00000778,False,None,False
TX_2025_00000779,True,NEW_DEVICE_BURST,False
TX_2025_00000780,False,None,False
TX_2025_00000781,False,None,False
TX_2025_00000782,False,None,False
TX_2025_00000783,False,None,False
TX_2025_00000784,False,None,False
TX_2025_00000785,False,None,False
TX_2025_00000786,False,None,False
TX_2025_00000787,False,None,False
TX_2025_00000788,False,None,False
TX_2025_00000789,False,None,False
TX_2025_00000790,False,None,False
TX_2025_00000791,False,None,False
TX_2025_00000792,False,None,False
TX_2025_00000793,False,None,False
TX_2025_00000794,False,None,False
TX_2025_00000795,False,None,False
TX_2025_00000796,False,None,False
TX_2025_00000797,False,None,False
TX_2025_00000798,False,None,False
TX_2025_00000799,False,None,False
TX_2025_00000800,False,None,False
TX_2025_00000801,False,None,False
TX_2025_00000802,False,None,False
TX_2025_00000803,False,None,False
TX_2025_00000804,False,None,False
TX_2025_00000805,False,None,False
TX_2025_00000806,False,None,False
TX_2025_00000807,False,None,False
TX_2025_00000808,False,None,False
TX_2025_00000809,False,None,False
TX_2025_00000810,False,None,False
TX_2025_00000811,False,None,False
TX_2025_00000812,False,None,False
TX_2025_00000813,False,None,False
TX_2025_00000814,False,None,False
TX_2025_00000815,False,None,False
TX_2025_00000816,False,None,False
TX_2025_00000817,False,None,False
TX_2025_00000818,False,None,False
TX_2025_00000819,False,None,False
TX_2025_00000820,False,None,False
TX_2025_00000821,False,None,False
TX_2025_00000822,False,None,False
TX_2025_00000823,False,None,False
TX_2025_00000824,False,None,False
TX_2025_00000825,False,None,False
TX_2025_00000826,False,None,False
TX_2025_00000827,False,None,False
TX_2025_00000828,False,None,False
TX_2025_00000829,False,None,False
TX_2025_00000830,False,None,False
TX_2025_00000831,False,None,False
TX_2025_00000832,False,None,False
TX_2025_00000833,False,None,False
TX_2025_00000834,False,None,False
TX_2025_00000835,False,None,False
TX_2025_00000836,False,None,False
TX_2025_00000837,False,None,False
TX_2025_00000838,False,None,False
TX_2025_00000839,False,None,False
TX_2025_00000840,False,None,False
TX_2025_00000841,False,None,False
TX_2025_00000842,False,None,False
TX_2025_00000843,False,None,False
TX_2025_00000844,False,None,False
TX_2025_00000845,False,None,False
TX_2025_00000846,False,None,False
TX_2025_00000847,False,None,False
TX_2025_00000848,False,None,False
TX_2025_00000849,False,None,False
TX_2025_00000850,False,None,False
TX_2025_00000851,False,None,False
TX_2025_00000852,False,None,False
TX_2025_00000853,False,None,False
TX_2025_00000854,False,None,False
TX_2025_00000855,False,None,False
TX_2025_00000856,False,None,False
TX_2025_00000857,False,None,False
TX_2025_00000858,False,None,False
TX_2025_00000859,False,None,False
TX_2025_00000860,False,None,False
TX_2025_00000861,False,None,False
TX_2025_00000862,False,None,False
TX_2025_00000863,False,None,False
TX_2025_00000864,False,None,False
TX_2025_00000865,False,None,False
